date,province,city,category,commodity,price,usdprice,priceflag,pricetype
15/01/2019,BALOCHISTAN,Quetta,milk and dairy,Milk,95.00,0.6846,actual,Retail
15/01/2019,BALOCHISTAN,Quetta,miscellaneous food,Sugar,55.00,0.3963,actual,Retail
15/01/2019,BALOCHISTAN,Quetta,non-food,Fuel (diesel),106.68,0.7688,actual,Retail
15/01/2019,BALOCHISTAN,Quetta,non-food,Fuel (petrol-gasoline),90.97,0.6555,actual,Retail
15/01/2019,BALOCHISTAN,Quetta,non-food,"Wage (non-qualified labour, non-agricultural)",700.00,5.0443,actual,Retail
15/01/2019,BALOCHISTAN,Quetta,oil and fats,Oil (cooking),188.40,1.3576,actual,Retail
15/01/2019,BALOCHISTAN,Quetta,pulses and nuts,Beans(mash),182.00,1.3115,actual,Retail
15/01/2019,BALOCHISTAN,Quetta,pulses and nuts,Lentils (moong),147.00,1.0593,actual,Retail
15/01/2019,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,"Rice (basmati, broken)",84.17,0.6065,actual,Retail
15/01/2019,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Rice (coarse),56.67,0.4084,actual,Retail
15/01/2019,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat,36.60,0.2637,actual,Retail
15/01/2019,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat flour,39.11,0.2818,actual,Retail
15/01/2019,KHYBER PAKHTUNKHWA,Peshawar,"meat, fish and eggs",Eggs,122.33,0.8815,actual,Retail
15/01/2019,KHYBER PAKHTUNKHWA,Peshawar,milk and dairy,Milk,95.00,0.6846,actual,Retail
15/01/2019,KHYBER PAKHTUNKHWA,Peshawar,miscellaneous food,Sugar,54.93,0.3958,actual,Retail
15/01/2019,KHYBER PAKHTUNKHWA,Peshawar,non-food,Fuel (diesel),106.68,0.7688,actual,Retail
15/01/2019,KHYBER PAKHTUNKHWA,Peshawar,non-food,Fuel (petrol-gasoline),90.97,0.6555,actual,Retail
15/01/2019,KHYBER PAKHTUNKHWA,Peshawar,non-food,"Wage (non-qualified labour, non-agricultural)",600.00,4.3237,actual,Retail
15/01/2019,KHYBER PAKHTUNKHWA,Peshawar,oil and fats,Ghee (artificial),192.00,1.3836,actual,Retail
15/01/2019,KHYBER PAKHTUNKHWA,Peshawar,oil and fats,Oil (cooking),194.00,1.398,actual,Retail
15/01/2019,KHYBER PAKHTUNKHWA,Peshawar,pulses and nuts,Beans(mash),129.00,0.9296,actual,Retail
15/01/2019,KHYBER PAKHTUNKHWA,Peshawar,pulses and nuts,Lentils (masur),88.66,0.6389,actual,Retail
15/01/2019,KHYBER PAKHTUNKHWA,Peshawar,pulses and nuts,Lentils (moong),104.00,0.7494,actual,Retail
15/01/2019,PUNJAB,Lahore,cereals and tubers,Rice (coarse),57.00,0.4108,actual,Retail
15/01/2019,PUNJAB,Lahore,cereals and tubers,Wheat,34.75,0.2504,actual,Retail
15/01/2019,PUNJAB,Lahore,cereals and tubers,Wheat flour,39.25,0.2828,actual,Retail
15/01/2019,PUNJAB,Lahore,"meat, fish and eggs",Eggs,112.80,0.8129,actual,Retail
15/01/2019,PUNJAB,Lahore,milk and dairy,Milk,77.68,0.5598,actual,Retail
15/01/2019,PUNJAB,Lahore,miscellaneous food,Sugar,55.84,0.4024,actual,Retail
15/01/2019,PUNJAB,Lahore,non-food,Fuel (diesel),106.68,0.7688,actual,Retail
15/01/2019,PUNJAB,Lahore,non-food,"Wage (non-qualified labour, non-agricultural)",850.00,6.1252,actual,Retail
15/01/2019,PUNJAB,Lahore,oil and fats,Ghee (artificial),194.40,1.4009,actual,Retail
15/01/2019,PUNJAB,Lahore,oil and fats,Oil (cooking),196.80,1.4182,actual,Retail
15/01/2019,PUNJAB,Lahore,pulses and nuts,Beans(mash),157.14,1.1324,actual,Retail
15/01/2019,PUNJAB,Lahore,pulses and nuts,Lentils (moong),123.93,0.8931,actual,Retail
15/01/2019,PUNJAB,Multan,cereals and tubers,"Rice (basmati, broken)",87.50,0.6305,actual,Retail
15/01/2019,PUNJAB,Multan,cereals and tubers,Rice (coarse),50.00,0.3603,actual,Retail
15/01/2019,PUNJAB,Multan,cereals and tubers,Wheat,33.25,0.2396,actual,Retail
15/01/2019,PUNJAB,Multan,cereals and tubers,Wheat flour,37.80,0.2724,actual,Retail
15/01/2019,PUNJAB,Multan,"meat, fish and eggs",Eggs,119.50,0.8611,actual,Retail
15/01/2019,PUNJAB,Multan,"meat, fish and eggs",Poultry,185.00,1.3331,actual,Retail
15/01/2019,PUNJAB,Multan,milk and dairy,Milk,83.33,0.6005,actual,Retail
15/01/2019,PUNJAB,Multan,miscellaneous food,Sugar,53.20,0.3834,actual,Retail
15/01/2019,PUNJAB,Multan,non-food,Fuel (petrol-gasoline),90.97,0.6555,actual,Retail
15/01/2019,PUNJAB,Multan,non-food,"Wage (non-qualified labour, non-agricultural)",600.00,4.3237,actual,Retail
15/01/2019,PUNJAB,Multan,oil and fats,Ghee (artificial),193.60,1.3951,actual,Retail
15/01/2019,PUNJAB,Multan,oil and fats,Oil (cooking),199.20,1.4355,actual,Retail
15/01/2019,PUNJAB,Multan,pulses and nuts,Beans(mash),132.00,0.9512,actual,Retail
15/01/2019,PUNJAB,Multan,pulses and nuts,Lentils (masur),103.33,0.7446,actual,Retail
15/01/2019,PUNJAB,Multan,pulses and nuts,Lentils (moong),110.50,0.7963,actual,Retail
15/01/2019,SINDH,Karachi,cereals and tubers,"Rice (basmati, broken)",85.54,0.6164,actual,Retail
15/01/2019,SINDH,Karachi,cereals and tubers,Rice (coarse),56.81,0.4094,actual,Retail
15/01/2019,SINDH,Karachi,cereals and tubers,Wheat,38.80,0.2796,actual,Retail
15/01/2019,SINDH,Karachi,cereals and tubers,Wheat flour,45.08,0.3249,actual,Retail
15/01/2019,SINDH,Karachi,"meat, fish and eggs",Eggs,127.68,0.9201,actual,Retail
15/01/2019,SINDH,Karachi,"meat, fish and eggs",Poultry,205.23,1.4789,actual,Retail
15/01/2019,SINDH,Karachi,milk and dairy,Milk,94.19,0.6787,actual,Retail
15/01/2019,SINDH,Karachi,miscellaneous food,Sugar,55.06,0.3968,actual,Retail
15/01/2019,SINDH,Karachi,non-food,Fuel (diesel),106.68,0.7688,actual,Retail
15/01/2019,SINDH,Karachi,non-food,Fuel (petrol-gasoline),90.97,0.6555,actual,Retail
15/01/2019,SINDH,Karachi,non-food,"Wage (non-qualified labour, non-agricultural)",935.00,6.7378,actual,Retail
15/01/2019,SINDH,Karachi,oil and fats,Oil (cooking),194.40,1.4009,actual,Retail
15/01/2019,SINDH,Karachi,pulses and nuts,Beans(mash),128.15,0.9235,actual,Retail
15/01/2019,SINDH,Karachi,pulses and nuts,Lentils (moong),122.62,0.8836,actual,Retail
15/02/2019,BALOCHISTAN,Quetta,cereals and tubers,"Rice (basmati, broken)",95.00,0.6844,actual,Retail
15/02/2019,BALOCHISTAN,Quetta,cereals and tubers,Wheat,36.00,0.2594,actual,Retail
15/02/2019,BALOCHISTAN,Quetta,cereals and tubers,Wheat flour,41.50,0.299,actual,Retail
15/02/2019,BALOCHISTAN,Quetta,"meat, fish and eggs",Poultry,168.75,1.2158,actual,Retail
15/02/2019,BALOCHISTAN,Quetta,milk and dairy,Milk,95.00,0.6844,actual,Retail
15/02/2019,BALOCHISTAN,Quetta,miscellaneous food,Sugar,59.75,0.4305,actual,Retail
15/02/2019,BALOCHISTAN,Quetta,non-food,Fuel (diesel),106.68,0.7686,actual,Retail
15/02/2019,BALOCHISTAN,Quetta,non-food,Fuel (petrol-gasoline),90.38,0.6512,actual,Retail
15/02/2019,BALOCHISTAN,Quetta,non-food,"Wage (non-qualified labour, non-agricultural)",700.00,5.0432,actual,Retail
15/02/2019,BALOCHISTAN,Quetta,oil and fats,Ghee (artificial),196.00,1.4121,actual,Retail
15/02/2019,BALOCHISTAN,Quetta,oil and fats,Oil (cooking),208.00,1.4986,actual,Retail
15/02/2019,BALOCHISTAN,Quetta,pulses and nuts,Beans(mash),180.00,1.2968,actual,Retail
15/02/2019,BALOCHISTAN,Quetta,pulses and nuts,Lentils (moong),147.50,1.0627,actual,Retail
15/02/2019,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,"Rice (basmati, broken)",84.17,0.6064,actual,Retail
15/02/2019,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Rice (coarse),56.67,0.4083,actual,Retail
15/02/2019,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat,37.00,0.2666,actual,Retail
15/02/2019,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat flour,39.08,0.2816,actual,Retail
15/02/2019,KHYBER PAKHTUNKHWA,Peshawar,"meat, fish and eggs",Eggs,115.00,0.8285,actual,Retail
15/02/2019,KHYBER PAKHTUNKHWA,Peshawar,"meat, fish and eggs",Poultry,155.25,1.1185,actual,Retail
15/02/2019,KHYBER PAKHTUNKHWA,Peshawar,milk and dairy,Milk,95.00,0.6844,actual,Retail
15/02/2019,KHYBER PAKHTUNKHWA,Peshawar,miscellaneous food,Sugar,60.00,0.4323,actual,Retail
15/02/2019,KHYBER PAKHTUNKHWA,Peshawar,non-food,Fuel (diesel),106.68,0.7686,actual,Retail
15/02/2019,KHYBER PAKHTUNKHWA,Peshawar,non-food,Fuel (petrol-gasoline),90.38,0.6512,actual,Retail
15/02/2019,KHYBER PAKHTUNKHWA,Peshawar,non-food,"Wage (non-qualified labour, non-agricultural)",600.00,4.3228,actual,Retail
15/02/2019,KHYBER PAKHTUNKHWA,Peshawar,oil and fats,Ghee (artificial),198.00,1.4265,actual,Retail
15/02/2019,KHYBER PAKHTUNKHWA,Peshawar,oil and fats,Oil (cooking),205.20,1.4784,actual,Retail
15/02/2019,KHYBER PAKHTUNKHWA,Peshawar,pulses and nuts,Beans(mash),131.67,0.9486,actual,Retail
15/02/2019,KHYBER PAKHTUNKHWA,Peshawar,pulses and nuts,Lentils (masur),92.50,0.6664,actual,Retail
15/02/2019,KHYBER PAKHTUNKHWA,Peshawar,pulses and nuts,Lentils (moong),112.08,0.8075,actual,Retail
15/02/2019,PUNJAB,Lahore,cereals and tubers,Rice (coarse),57.00,0.4107,actual,Retail
15/02/2019,PUNJAB,Lahore,cereals and tubers,Wheat,34.75,0.2504,actual,Retail
15/02/2019,PUNJAB,Lahore,cereals and tubers,Wheat flour,39.25,0.2828,actual,Retail
15/02/2019,PUNJAB,Lahore,"meat, fish and eggs",Eggs,105.00,0.7565,actual,Retail
15/02/2019,PUNJAB,Lahore,milk and dairy,Milk,78.00,0.562,actual,Retail
15/02/2019,PUNJAB,Lahore,miscellaneous food,Sugar,60.29,0.4344,actual,Retail
15/02/2019,PUNJAB,Lahore,non-food,Fuel (diesel),106.68,0.7686,actual,Retail
15/02/2019,PUNJAB,Lahore,non-food,"Wage (non-qualified labour, non-agricultural)",850.00,6.1239,actual,Retail
15/02/2019,PUNJAB,Lahore,oil and fats,Ghee (artificial),198.00,1.4265,actual,Retail
15/02/2019,PUNJAB,Lahore,oil and fats,Oil (cooking),208.00,1.4986,actual,Retail
15/02/2019,PUNJAB,Lahore,pulses and nuts,Beans(mash),157.14,1.1321,actual,Retail
15/02/2019,PUNJAB,Lahore,pulses and nuts,Lentils (masur),133.93,0.9649,actual,Retail
15/02/2019,PUNJAB,Lahore,pulses and nuts,Lentils (moong),123.93,0.8929,actual,Retail
15/02/2019,PUNJAB,Multan,cereals and tubers,"Rice (basmati, broken)",87.50,0.6304,actual,Retail
15/02/2019,PUNJAB,Multan,cereals and tubers,Rice (coarse),50.00,0.3602,actual,Retail
15/02/2019,PUNJAB,Multan,cereals and tubers,Wheat,33.75,0.2432,actual,Retail
15/02/2019,PUNJAB,Multan,cereals and tubers,Wheat flour,38.00,0.2738,actual,Retail
15/02/2019,PUNJAB,Multan,"meat, fish and eggs",Eggs,101.25,0.7295,actual,Retail
15/02/2019,PUNJAB,Multan,"meat, fish and eggs",Poultry,148.75,1.0717,actual,Retail
15/02/2019,PUNJAB,Multan,milk and dairy,Milk,83.33,0.6004,actual,Retail
15/02/2019,PUNJAB,Multan,miscellaneous food,Sugar,58.00,0.4179,actual,Retail
15/02/2019,PUNJAB,Multan,non-food,Fuel (petrol-gasoline),90.38,0.6512,actual,Retail
15/02/2019,PUNJAB,Multan,non-food,"Wage (non-qualified labour, non-agricultural)",600.00,4.3228,actual,Retail
15/02/2019,PUNJAB,Multan,oil and fats,Ghee (artificial),198.00,1.4265,actual,Retail
15/02/2019,PUNJAB,Multan,oil and fats,Oil (cooking),208.00,1.4986,actual,Retail
15/02/2019,PUNJAB,Multan,pulses and nuts,Beans(mash),150.00,1.0807,actual,Retail
15/02/2019,PUNJAB,Multan,pulses and nuts,Lentils (masur),110.00,0.7925,actual,Retail
15/02/2019,PUNJAB,Multan,pulses and nuts,Lentils (moong),118.75,0.8555,actual,Retail
15/02/2019,SINDH,Karachi,cereals and tubers,"Rice (basmati, broken)",85.58,0.6166,actual,Retail
15/02/2019,SINDH,Karachi,cereals and tubers,Rice (coarse),57.72,0.4159,actual,Retail
15/02/2019,SINDH,Karachi,cereals and tubers,Wheat,39.00,0.281,actual,Retail
15/02/2019,SINDH,Karachi,cereals and tubers,Wheat flour,45.12,0.3251,actual,Retail
15/02/2019,SINDH,Karachi,"meat, fish and eggs",Eggs,116.45,0.839,actual,Retail
15/02/2019,SINDH,Karachi,"meat, fish and eggs",Poultry,160.60,1.1571,actual,Retail
15/02/2019,SINDH,Karachi,milk and dairy,Milk,94.19,0.6786,actual,Retail
15/02/2019,SINDH,Karachi,miscellaneous food,Sugar,59.81,0.4309,actual,Retail
15/02/2019,SINDH,Karachi,non-food,Fuel (diesel),106.68,0.7686,actual,Retail
15/02/2019,SINDH,Karachi,non-food,Fuel (petrol-gasoline),90.38,0.6512,actual,Retail
15/02/2019,SINDH,Karachi,non-food,"Wage (non-qualified labour, non-agricultural)",935.00,6.7363,actual,Retail
15/02/2019,SINDH,Karachi,oil and fats,Ghee (artificial),196.00,1.4121,actual,Retail
15/02/2019,SINDH,Karachi,oil and fats,Oil (cooking),204.00,1.4697,actual,Retail
15/02/2019,SINDH,Karachi,pulses and nuts,Beans(mash),149.81,1.0793,actual,Retail
15/02/2019,SINDH,Karachi,pulses and nuts,Lentils (moong),133.94,0.965,actual,Retail
15/03/2019,BALOCHISTAN,Quetta,cereals and tubers,"Rice (basmati, broken)",95.00,0.6849,actual,Retail
15/03/2019,BALOCHISTAN,Quetta,cereals and tubers,Wheat,36.00,0.2596,actual,Retail
15/03/2019,BALOCHISTAN,Quetta,cereals and tubers,Wheat flour,42.00,0.3028,actual,Retail
15/03/2019,BALOCHISTAN,Quetta,"meat, fish and eggs",Eggs,131.25,0.9463,actual,Retail
15/03/2019,BALOCHISTAN,Quetta,"meat, fish and eggs",Poultry,200.00,1.442,actual,Retail
15/03/2019,BALOCHISTAN,Quetta,miscellaneous food,Sugar,63.50,0.4578,actual,Retail
15/03/2019,BALOCHISTAN,Quetta,non-food,Fuel (diesel),111.43,0.8034,actual,Retail
15/03/2019,BALOCHISTAN,Quetta,non-food,"Wage (non-qualified labour, non-agricultural)",833.33,6.0082,actual,Retail
15/03/2019,BALOCHISTAN,Quetta,oil and fats,Ghee (artificial),197.00,1.4203,actual,Retail
15/03/2019,BALOCHISTAN,Quetta,oil and fats,Oil (cooking),208.00,1.4996,actual,Retail
15/03/2019,BALOCHISTAN,Quetta,pulses and nuts,Beans(mash),185.00,1.3338,actual,Retail
15/03/2019,BALOCHISTAN,Quetta,pulses and nuts,Lentils (masur),132.50,0.9553,actual,Retail
15/03/2019,BALOCHISTAN,Quetta,pulses and nuts,Lentils (moong),147.50,1.0634,actual,Retail
15/03/2019,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,"Rice (basmati, broken)",84.38,0.6084,actual,Retail
15/03/2019,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Rice (coarse),57.09,0.4116,actual,Retail
15/03/2019,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat,37.00,0.2668,actual,Retail
15/03/2019,KHYBER PAKHTUNKHWA,Peshawar,"meat, fish and eggs",Eggs,104.58,0.754,actual,Retail
15/03/2019,KHYBER PAKHTUNKHWA,Peshawar,"meat, fish and eggs",Poultry,171.25,1.2347,actual,Retail
15/03/2019,KHYBER PAKHTUNKHWA,Peshawar,milk and dairy,Milk,95.00,0.6849,actual,Retail
15/03/2019,KHYBER PAKHTUNKHWA,Peshawar,miscellaneous food,Sugar,61.71,0.4449,actual,Retail
15/03/2019,KHYBER PAKHTUNKHWA,Peshawar,non-food,Fuel (diesel),111.43,0.8034,actual,Retail
15/03/2019,KHYBER PAKHTUNKHWA,Peshawar,non-food,Fuel (petrol-gasoline),92.89,0.6697,actual,Retail
15/03/2019,KHYBER PAKHTUNKHWA,Peshawar,non-food,"Wage (non-qualified labour, non-agricultural)",600.00,4.3259,actual,Retail
15/03/2019,KHYBER PAKHTUNKHWA,Peshawar,oil and fats,Ghee (artificial),198.00,1.4275,actual,Retail
15/03/2019,KHYBER PAKHTUNKHWA,Peshawar,oil and fats,Oil (cooking),205.20,1.4795,actual,Retail
15/03/2019,KHYBER PAKHTUNKHWA,Peshawar,pulses and nuts,Beans(mash),135.17,0.9745,actual,Retail
15/03/2019,KHYBER PAKHTUNKHWA,Peshawar,pulses and nuts,Lentils (masur),93.75,0.6759,actual,Retail
15/03/2019,KHYBER PAKHTUNKHWA,Peshawar,pulses and nuts,Lentils (moong),122.29,0.8817,actual,Retail
15/03/2019,PUNJAB,Lahore,cereals and tubers,Rice (coarse),57.00,0.411,actual,Retail
15/03/2019,PUNJAB,Lahore,cereals and tubers,Wheat,34.75,0.2505,actual,Retail
15/03/2019,PUNJAB,Lahore,cereals and tubers,Wheat flour,39.25,0.283,actual,Retail
15/03/2019,PUNJAB,Lahore,"meat, fish and eggs",Eggs,91.75,0.6615,actual,Retail
15/03/2019,PUNJAB,Lahore,milk and dairy,Milk,78.00,0.5624,actual,Retail
15/03/2019,PUNJAB,Lahore,miscellaneous food,Sugar,61.79,0.4455,actual,Retail
15/03/2019,PUNJAB,Lahore,non-food,Fuel (diesel),111.43,0.8034,actual,Retail
15/03/2019,PUNJAB,Lahore,non-food,Fuel (petrol-gasoline),92.89,0.6697,actual,Retail
15/03/2019,PUNJAB,Lahore,non-food,"Wage (non-qualified labour, non-agricultural)",850.00,6.1283,actual,Retail
15/03/2019,PUNJAB,Lahore,oil and fats,Ghee (artificial),198.00,1.4275,actual,Retail
15/03/2019,PUNJAB,Lahore,oil and fats,Oil (cooking),208.00,1.4996,actual,Retail
15/03/2019,PUNJAB,Lahore,pulses and nuts,Beans(mash),157.14,1.1329,actual,Retail
15/03/2019,PUNJAB,Lahore,pulses and nuts,Lentils (moong),126.79,0.9141,actual,Retail
15/03/2019,PUNJAB,Multan,cereals and tubers,"Rice (basmati, broken)",87.50,0.6309,actual,Retail
15/03/2019,PUNJAB,Multan,cereals and tubers,Rice (coarse),50.00,0.3605,actual,Retail
15/03/2019,PUNJAB,Multan,cereals and tubers,Wheat flour,37.96,0.2737,actual,Retail
15/03/2019,PUNJAB,Multan,"meat, fish and eggs",Eggs,91.46,0.6594,actual,Retail
15/03/2019,PUNJAB,Multan,"meat, fish and eggs",Poultry,185.71,1.3389,actual,Retail
15/03/2019,PUNJAB,Multan,milk and dairy,Milk,83.33,0.6008,actual,Retail
15/03/2019,PUNJAB,Multan,miscellaneous food,Sugar,60.00,0.4326,actual,Retail
15/03/2019,PUNJAB,Multan,non-food,Fuel (diesel),111.43,0.8034,actual,Retail
15/03/2019,PUNJAB,Multan,non-food,Fuel (petrol-gasoline),92.89,0.6697,actual,Retail
15/03/2019,PUNJAB,Multan,oil and fats,Ghee (artificial),200.00,1.442,actual,Retail
15/03/2019,PUNJAB,Multan,oil and fats,Oil (cooking),210.50,1.5177,actual,Retail
15/03/2019,PUNJAB,Multan,pulses and nuts,Beans(mash),145.83,1.0514,actual,Retail
15/03/2019,PUNJAB,Multan,pulses and nuts,Lentils (moong),144.17,1.0394,actual,Retail
15/03/2019,SINDH,Karachi,cereals and tubers,"Rice (basmati, broken)",85.68,0.6177,actual,Retail
15/03/2019,SINDH,Karachi,cereals and tubers,Rice (coarse),59.29,0.4275,actual,Retail
15/03/2019,SINDH,Karachi,cereals and tubers,Wheat,39.00,0.2812,actual,Retail
15/03/2019,SINDH,Karachi,cereals and tubers,Wheat flour,45.00,0.3244,actual,Retail
15/03/2019,SINDH,Karachi,"meat, fish and eggs",Eggs,101.36,0.7308,actual,Retail
15/03/2019,SINDH,Karachi,"meat, fish and eggs",Poultry,204.78,1.4764,actual,Retail
15/03/2019,SINDH,Karachi,milk and dairy,Milk,94.19,0.6791,actual,Retail
15/03/2019,SINDH,Karachi,non-food,Fuel (petrol-gasoline),92.89,0.6697,actual,Retail
15/03/2019,SINDH,Karachi,non-food,"Wage (non-qualified labour, non-agricultural)",935.00,6.7412,actual,Retail
15/03/2019,SINDH,Karachi,oil and fats,Ghee (artificial),196.00,1.4131,actual,Retail
15/03/2019,SINDH,Karachi,oil and fats,Oil (cooking),204.00,1.4708,actual,Retail
15/03/2019,SINDH,Karachi,pulses and nuts,Beans(mash),146.11,1.0534,actual,Retail
15/03/2019,SINDH,Karachi,pulses and nuts,Lentils (moong),145.94,1.0522,actual,Retail
15/04/2019,BALOCHISTAN,Quetta,cereals and tubers,"Rice (basmati, broken)",97.50,0.6899,actual,Retail
15/04/2019,BALOCHISTAN,Quetta,cereals and tubers,Wheat flour,42.00,0.2972,actual,Retail
15/04/2019,BALOCHISTAN,Quetta,"meat, fish and eggs",Eggs,112.50,0.7961,actual,Retail
15/04/2019,BALOCHISTAN,Quetta,"meat, fish and eggs",Poultry,218.75,1.5479,actual,Retail
15/04/2019,BALOCHISTAN,Quetta,milk and dairy,Milk,110.00,0.7784,actual,Retail
15/04/2019,BALOCHISTAN,Quetta,non-food,Fuel (diesel),117.43,0.831,actual,Retail
15/04/2019,BALOCHISTAN,Quetta,non-food,Fuel (petrol-gasoline),98.89,0.6998,actual,Retail
15/04/2019,BALOCHISTAN,Quetta,non-food,"Wage (non-qualified labour, non-agricultural)",900.00,6.3685,actual,Retail
15/04/2019,BALOCHISTAN,Quetta,oil and fats,Ghee (artificial),203.00,1.4365,actual,Retail
15/04/2019,BALOCHISTAN,Quetta,oil and fats,Oil (cooking),212.00,1.5001,actual,Retail
15/04/2019,BALOCHISTAN,Quetta,pulses and nuts,Beans(mash),202.50,1.4329,actual,Retail
15/04/2019,BALOCHISTAN,Quetta,pulses and nuts,Lentils (moong),160.00,1.1322,actual,Retail
15/04/2019,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,"Rice (basmati, broken)",84.38,0.5971,actual,Retail
15/04/2019,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Rice (coarse),58.12,0.4113,actual,Retail
15/04/2019,KHYBER PAKHTUNKHWA,Peshawar,cereals and tubers,Wheat,37.00,0.2618,actual,Retail
15/04/2019,KHYBER PAKHTUNKHWA,Peshawar,"meat, fish and eggs",Eggs,90.21,0.6383,actual,Retail
15/04/2019,KHYBER PAKHTUNKHWA,Peshawar,"meat, fish and eggs",Poultry,188.25,1.3321,actual,Retail
15/04/2019,KHYBER PAKHTUNKHWA,Peshawar,milk and dairy,Milk,95.00,0.6722,actual,Retail
15/04/2019,KHYBER PAKHTUNKHWA,Peshawar,non-food,Fuel (diesel),117.43,0.831,actual,Retail
15/04/2019,KHYBER PAKHTUNKHWA,Peshawar,non-food,Fuel (petrol-gasoline),98.89,0.6998,actual,Retail
15/04/2019,KHYBER PAKHTUNKHWA,Peshawar,non-food,"Wage (non-qualified labour, non-agricultural)",600.00,4.2457,actual,Retail
15/04/2019,KHYBER PAKHTUNKHWA,Peshawar,oil and fats,Ghee (artificial),198.00,1.4011,actual,Retail
15/04/2019,KHYBER PAKHTUNKHWA,Peshawar,oil and fats,Oil (cooking),205.20,1.452,actual,Retail
15/04/2019,KHYBER PAKHTUNKHWA,Peshawar,pulses and nuts,Beans(mash),137.09,0.9701,actual,Retail
15/04/2019,KHYBER PAKHTUNKHWA,Peshawar,pulses and nuts,Lentils (masur),93.33,0.6604,actual,Retail
15/04/2019,KHYBER PAKHTUNKHWA,Peshawar,pulses and nuts,Lentils (moong),134.17,0.9494,actual,Retail
15/04/2019,PUNJAB,Lahore,cereals and tubers,Rice (coarse),57.00,0.4033,actual,Retail
15/04/2019,PUNJAB,Lahore,cereals and tubers,Wheat,34.75,0.2459,actual,Retail
15/04/2019,PUNJAB,Lahore,cereals and tubers,Wheat flour,39.25,0.2777,actual,Retail
15/04/2019,PUNJAB,Lahore,"meat, fish and eggs",Eggs,77.91,0.5513,actual,Retail
15/04/2019,PUNJAB,Lahore,milk and dairy,Milk,78.00,0.5519,actual,Retail
15/04/2019,PUNJAB,Lahore,miscellaneous food,Sugar,65.43,0.463,actual,Retail
15/04/2019,PUNJAB,Lahore,non-food,Fuel (diesel),117.43,0.831,actual,Retail
15/04/2019,PUNJAB,Lahore,non-food,Fuel (petrol-gasoline),98.89,0.6998,actual,Retail
15/04/2019,PUNJAB,Lahore,non-food,"Wage (non-qualified labour, non-agricultural)",850.00,6.0147,actual,Retail
15/04/2019,PUNJAB,Lahore,oil and fats,Ghee (artificial),205.50,1.4541,actual,Retail
15/04/2019,PUNJAB,Lahore,oil and fats,Oil (cooking),211.00,1.4931,actual,Retail
15/04/2019,PUNJAB,Lahore,pulses and nuts,Beans(mash),157.14,1.1119,actual,Retail
15/04/2019,PUNJAB,Lahore,pulses and nuts,Lentils (moong),137.86,0.9755,actual,Retail
15/04/2019,PUNJAB,Multan,cereals and tubers,"Rice (basmati, broken)",87.50,0.6192,actual,Retail
15/04/2019,PUNJAB,Multan,cereals and tubers,Rice (coarse),50.00,0.3538,actual,Retail
15/04/2019,PUNJAB,Multan,cereals and tubers,Wheat,32.52,0.2301,actual,Retail
